ix,iy,x_m,y_m,Lx1_m,Ly1_m,gap_m,Lx2_m,Ly2_m,x2_m,height_m,cost
20,10,1.2825e-05,-9.225e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.321815943131694
20,11,1.2825e-05,-8.775e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.113793120494939
20,12,1.2825e-05,-8.325e-06,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.22821072683667
20,13,1.2825e-05,-7.875e-06,2e-07,1.75e-07,1.2e-07,2.5e-07,2e-07,9.5e-08,6.3e-07,0.535411332754379
20,14,1.2825e-05,-7.425e-06,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.260971080606976
20,15,1.2825e-05,-6.975e-06,2e-07,1.7e-07,1.1e-07,1.75e-07,2e-07,4.75e-08,6.3e-07,0.363928796185816
20,16,1.2825e-05,-6.525e-06,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.198355513407486
20,17,1.2825e-05,-6.075e-06,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.360033112545224
20,18,1.2825e-05,-5.625e-06,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.411556762792886
20,19,1.2825e-05,-5.175e-06,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.216019263340173
20,20,1.2825e-05,-4.725e-06,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.483524270358208
20,21,1.2825e-05,-4.275e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.428160670315839
20,22,1.2825e-05,-3.825e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.129828002707677
20,23,1.2825e-05,-3.375e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.0919825717421941
20,24,1.2825e-05,-2.925e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.175665679958636
20,25,1.2825e-05,-2.475e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.272432196601126
20,26,1.2825e-05,-2.025e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.274463248679759
20,27,1.2825e-05,-1.575e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.263908574890209
20,28,1.2825e-05,-1.125e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.286036975439417
20,29,1.2825e-05,-6.74999999999999e-07,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.312999772669048
20,30,1.2825e-05,-2.25e-07,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.329038454471104
20,31,1.2825e-05,2.25e-07,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.330818652935886
20,32,1.2825e-05,6.74999999999999e-07,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.32738133128902
20,33,1.2825e-05,1.125e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.339862764482404
20,34,1.2825e-05,1.575e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.357558459947587
20,35,1.2825e-05,2.025e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.217502656906398
20,36,1.2825e-05,2.475e-06,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.169106316644948
20,37,1.2825e-05,2.925e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.169416833171548
20,38,1.2825e-05,3.375e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.319754658402274
20,39,1.2825e-05,3.825e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.745111329575178
20,40,1.2825e-05,4.275e-06,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.443245346374704
20,41,1.2825e-05,4.725e-06,3e-07,1.8e-07,1e-07,2.25e-07,2e-07,1.125e-07,6.3e-07,0.309529176823626
20,42,1.2825e-05,5.175e-06,3e-07,1.8e-07,1e-07,2.25e-07,2e-07,1.125e-07,6.3e-07,0.59289270624879
20,43,1.2825e-05,5.625e-06,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.121218193326933
20,44,1.2825e-05,6.075e-06,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.235796894374772
20,45,1.2825e-05,6.525e-06,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.0930368917470651
20,46,1.2825e-05,6.975e-06,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.241841207014668
20,47,1.2825e-05,7.425e-06,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.670102811273837
20,48,1.2825e-05,7.875e-06,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.0834996599800641
20,49,1.2825e-05,8.325e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.249868871570895
20,50,1.2825e-05,8.775e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.332190663875434
20,51,1.2825e-05,9.225e-06,2.25e-07,1.7e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.664010743336895
20,52,1.2825e-05,9.675e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.831281847506502
20,53,1.2825e-05,1.0125e-05,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.563801180632067
20,54,1.2825e-05,1.0575e-05,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.365437599967553
20,55,1.2825e-05,1.1025e-05,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.808722612644713
20,56,1.2825e-05,1.1475e-05,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.107689197009312
20,57,1.2825e-05,1.1925e-05,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.0844305207720426
20,58,1.2825e-05,1.2375e-05,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,1.2542661903935
20,59,1.2825e-05,1.2825e-05,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.665785147108839
20,60,1.2825e-05,1.3275e-05,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.115963952743907
